Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
rgs_session_token = rgs_session_token,,,,2019-08-10 22:58:56,2019-08-10 22:58:56,0.001s,PASSED
M4_spin_reels_symbols = M4_spin_reels_symbols,,,,2019-08-10 22:58:56,2019-08-10 22:58:56,0.000s,PASSED
"for ([i = 0, i <= 300, (i++)])",,,,2019-08-10 22:58:56,2019-08-10 23:06:29,7m - 32.670s,PASSED
"sendRequestAndVerify(findTestObject(""RGS(M4)/1_Round_detail"", [""partner"":Partner, ""M4_spin_round_id"":M4_spin_round_id]))",,,,2019-08-10 23:06:29,2019-08-10 23:06:34,4.763s,PASSED
M4_round_object_key = M4_round_object.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.001s,PASSED
M4_round_spin_result_key = M4_round_spin_result_list.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.000s,PASSED
M4_round_feature_triggered_key = M4_round_features_triggered[0].keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.000s,PASSED
M4_round_reel_key = M4_round_reels1.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.000s,PASSED
M4_round_feature_state_key = M4_round_feature_state.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.000s,PASSED
M4_round_reels_symbols_key_1 = M4_round_reels0_symbols1.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.001s,PASSED
M4_round_reels_symbols_key_2 = M4_round_reels0_symbols2.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.000s,PASSED
M4_round_reels_symbols_key_3 = M4_round_reels0_symbols3.keySet(),,,,2019-08-10 23:06:34,2019-08-10 23:06:34,0.000s,PASSED
M4_round_object_key_list = new java.util.ArrayList(M4_round_object_key),,,,2019-08-10 23:06:39,2019-08-10 23:06:39,0.002s,PASSED
M4_round_spin_result_key_list = new java.util.ArrayList(M4_round_spin_result_key),,,,2019-08-10 23:06:39,2019-08-10 23:06:39,0.000s,PASSED
M4_round_feature_triggered_key_list = new java.util.ArrayList(M4_round_feature_triggered_key),,,,2019-08-10 23:06:39,2019-08-10 23:06:39,0.000s,PASSED
M4_round_reel_key_list = new java.util.ArrayList(M4_round_reel_key),,,,2019-08-10 23:06:39,2019-08-10 23:06:39,0.000s,PASSED
M4_round_feature_state_key_list = new java.util.ArrayList(M4_round_feature_state_key),,,,2019-08-10 23:06:39,2019-08-10 23:06:39,0.000s,PASSED
M4_round_reels_symbols_key1 = new java.util.ArrayList(M4_round_reels_symbols_key_1),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.001s,PASSED
M4_round_reels_symbols_key2 = new java.util.ArrayList(M4_round_reels_symbols_key_2),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
M4_round_reels_symbols_key3 = new java.util.ArrayList(M4_round_reels_symbols_key_3),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""M4_round_object_key_list is:"" + M4_round_object_key_list)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.001s,PASSED
"println(""M4_round_spin_result_key_list is: "" + M4_round_spin_result_key_list)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""M4_round_feature_triggered_key_list is: "" + M4_round_feature_triggered_key_list)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""M4_round_reel_key_list is: "" + M4_round_reel_key_list)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""M4_round_feature_state_key_list is: "" + M4_round_feature_state_key_list)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""M4_round_reels_symbols_key_1 is: "" + M4_round_reels_symbols_key_1)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""M4_round_reels_symbols_key_2 is: "" + M4_round_reels_symbols_key_2)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.098s,PASSED
"println(""M4_round_reels_symbols_key_3 is: "" + M4_round_reels_symbols_key_3)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_top_level is: "" + NG_top_level)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_spin_result is:"" + NG_spin_result)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_feature_trigger is:"" + NG_feature_trigger)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.001s,PASSED
"println(""NG_reel is: "" + NG_reel)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_feature_state is: "" + NG_feature_state)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_reel_symbol1 is: "" + NG_reel_symbol1)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_reel_symbol2 is: "" + NG_reel_symbol2)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"println(""NG_reel_symbol3 is: "" + NG_reel_symbol3)",,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.001s,PASSED
assert NG_top_level.equals(M4_round_object_key_list),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.001s,PASSED
assert NG_spin_result.equals(M4_round_spin_result_key_list),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
assert NG_feature_trigger.equals(M4_round_feature_triggered_key_list),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.001s,PASSED
assert NG_reel.equals(M4_round_reel_key_list),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
assert NG_feature_state.equals(M4_round_feature_state_key_list),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
assert NG_reel_symbol1.equals(M4_round_reels_symbols_key1),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
assert NG_reel_symbol2.equals(M4_round_reels_symbols_key2),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
assert NG_reel_symbol3.equals(M4_round_reels_symbols_key3),,,,2019-08-10 23:06:44,2019-08-10 23:06:44,0.000s,PASSED
"callTestCase(findTestCase(""M4-Game/Super_Wild/backup/compare_values/1_verify_value_call_test_case""), [""Partner"":Partner, ""Userid"":Userid, ""Game_code"":Game_code, ""url_krug_gw"":url_krug_gw, ""secret_key"":secret_key, ""M4_recorder"":M4_recorder])",,,,2019-08-10 23:06:44,2019-08-10 23:06:49,4.891s,PASSED
